,Id,Check_5,Check_3,Burnout_exh_1,Burnout_exh_2,Burnout_exh_3,Burnout_exh_4,Burnout_exh_5,Burnout_cyn_1,Burnout_cyn_2,Burnout_cyn_3,Burnout_cyn_4,Burnout_cyn_5,Burnout_eff_1,Burnout_eff_2,Burnout_eff_3,Burnout_eff_4,Burnout_eff_5,Burnout_eff_6,Burnout_eff_MEAN,Burnout_eff_1_REV,Burnout_eff_2_REV,Burnout_eff_3_REV,Burnout_eff_4_REV,Burnout_eff_5_REV,Burnout_eff_6_REV,Burnout_exh_MEAN,Burnout_cyn_MEAN,Burnout_ineff_MEAN,Work_overload,Safe_work_env,Safe_work_env_REV,Relation_supervisor_1,Relation_supervisor_2,Relation_supervisor_3,Relation_supervisor_4,Relation_supervisor_5,Relation_supervisor_6,Relation_supervisor_7,Relation_supervisor_8,Relation_supervisor_9,Relation_supervisor_10,Relation_supervisor_11,Relation_supervisor_MEAN,Relation_co_workers_IOS,Obj_supervisor_1,Obj_supervisor_2,Obj_supervisor_3,Obj_supervisor_4,Obj_supervisor_5,Obj_supervisor_6,Obj_supervisor_7,Obj_supervisor_8,Obj_supervisor_9,Obj_supervisor_7_REV,Obj_supervisor_8_REV,Obj_supervisor_9_REV,Obj_supervisor_MEAN,Obj_customer_1,Obj_customer_2,Obj_customer_3,Obj_customer_4,Obj_customer_5,Obj_customer_6,Obj_customer_7,Obj_customer_6_REV,Obj_customer_7_REV,Obj_costumer_MEAN,Bio_customer_1,Bio_customer_2,Bio_customer_3,Bio_customer_4,Bio_customer_5,Bio_customer_6,Bio_customer_7,Bio_customer_8,Bio_customer_7_REV,Bio_customer_8_REV,Bio_costumer_MEAN,Self_obj_object,Self_obj_thing,Self_obj_tool,Self_obj_number,Self_obj_machine,Self_obj_instrument,Self_obj_MEAN,Self_bio_virus,Self_bio_contagion,Self_bio_disease,Self_bio_infection,Self_bio_epidemic,Self_bio_MEAN,Sex,Age,Nationality,CLU4_1,QCL_4cl,filter_$
376,377.0,5.0,3.0,2.0,7.0,4.0,1.0,4.0,3.0,3.0,4.0,1.0,1.0,3.0,6.0,6.0,1.0,4.0,4.0,4.0,5.0,2.0,2.0,7.0,4.0,4.0,3.6,2.4,4.0,37.0,11.0,89.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,3.0,1.0,2.3636363636363638,3.0,7.0,4.0,7.0,4.0,3.0,2.0,4.0,6.0,7.0,4.0,2.0,1.0,3.7777777777777777,1.0,1.0,1.0,2.0,1.0,6.0,5.0,2.0,3.0,1.5714285714285714,1.0,4.0,1.0,1.0,1.0,1.0,6.0,7.0,2.0,1.0,1.5,2.0,1.0,1.0,3.0,3.0,1.0,1.8333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,Female,40.0,Italiana,4.0,3.0,Selected
377,378.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,4.0,7.0,7.0,2.0,7.0,4.0,5.166666666666667,4.0,1.0,1.0,6.0,1.0,4.0,4.4,2.4,2.8333333333333335,80.0,40.0,60.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,2.3636363636363638,7.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,3.2222222222222223,4.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,4.285714285714286,7.0,1.0,1.0,4.0,2.0,3.0,4.0,3.0,4.0,5.0,3.375,1.0,1.0,1.0,5.0,5.0,5.0,3.0,1.0,4.0,1.0,1.0,1.0,1.6,Female,30.0,Italiana,1.0,1.0,Selected
378,379.0,5.0,3.0,7.0,7.0,7.0,7.0,7.0,4.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,5.2,4.0,100.0,53.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,7.0,4.0,6.0,1.0,2.0,7.0,5.428571428571429,3.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,7.0,7.0,4.625,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,4.0,3.0,3.8,Female,40.0,Italiana,2.0,2.0,Selected
379,380.0,5.0,3.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,7.0,2.0,2.0,6.0,7.0,7.0,6.0,4.0,4.0,5.666666666666667,2.0,1.0,1.0,2.0,4.0,4.0,7.0,3.8,2.3333333333333335,82.0,20.0,80.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.3636363636363635,6.0,3.0,7.0,4.0,7.0,7.0,5.0,1.0,1.0,4.0,7.0,7.0,4.0,5.666666666666667,7.0,7.0,6.0,6.0,6.0,3.0,4.0,5.0,4.0,5.857142857142857,1.0,1.0,1.0,7.0,1.0,1.0,4.0,4.0,4.0,4.0,2.5,5.0,7.0,7.0,7.0,7.0,7.0,6.666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,Female,56.0,Italiana,2.0,2.0,Selected
380,381.0,5.0,3.0,4.0,4.0,6.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,6.0,7.0,5.0,5.0,6.0,5.5,4.0,2.0,1.0,3.0,3.0,2.0,3.8,2.4,2.5,73.0,100.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,5.0,6.636363636363637,6.0,3.0,3.0,3.0,1.0,1.0,1.0,6.0,1.0,7.0,2.0,7.0,1.0,2.4444444444444446,5.0,5.0,3.0,5.0,4.0,5.0,3.0,3.0,5.0,4.285714285714286,7.0,3.0,4.0,5.0,7.0,2.0,5.0,5.0,3.0,3.0,4.25,2.0,2.0,1.0,2.0,1.0,3.0,1.8333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,Female,43.0,Italiana,1.0,4.0,Selected
381,382.0,5.0,3.0,5.0,7.0,6.0,3.0,3.0,5.0,7.0,7.0,1.0,2.0,7.0,7.0,5.0,2.0,3.0,7.0,5.166666666666667,1.0,1.0,3.0,6.0,5.0,1.0,4.8,4.4,2.8333333333333335,29.0,40.0,60.0,2.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,2.272727272727273,4.0,7.0,7.0,6.0,5.0,4.0,7.0,2.0,1.0,4.0,6.0,7.0,4.0,5.888888888888889,1.0,1.0,1.0,1.0,5.0,5.0,5.0,3.0,3.0,2.142857142857143,6.0,1.0,7.0,3.0,3.0,2.0,2.0,3.0,6.0,5.0,4.125,5.0,7.0,2.0,7.0,1.0,5.0,4.5,1.0,1.0,1.0,1.0,1.0,1.0,Male,28.0,Italiana,2.0,3.0,Selected
382,383.0,5.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,7.0,5.0,7.0,3.0,5.166666666666667,3.0,4.0,1.0,3.0,1.0,5.0,1.6,1.0,2.8333333333333335,45.0,43.0,57.0,7.0,7.0,7.0,5.0,4.0,7.0,6.0,7.0,5.0,7.0,7.0,6.2727272727272725,6.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,5.0,7.0,1.0,3.0,1.0,1.2222222222222223,1.0,1.0,1.0,1.0,1.0,6.0,5.0,2.0,3.0,1.4285714285714286,3.0,1.0,3.0,1.0,1.0,1.0,6.0,7.0,2.0,1.0,1.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,2.6,Female,34.0,Italiana,4.0,4.0,Selected
383,384.0,5.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,7.0,7.0,1.0,7.0,7.0,5.833333333333333,2.0,1.0,1.0,7.0,1.0,1.0,1.6,1.4,2.1666666666666665,50.0,20.0,80.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,4.0,2.0,2.272727272727273,7.0,7.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,4.0,7.0,4.0,4.0,3.6666666666666665,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,7.0,6.0,6.0,4.666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,Female,33.0,Italiana,4.0,4.0,Selected
384,385.0,5.0,3.0,6.0,7.0,7.0,7.0,6.0,4.0,4.0,4.0,1.0,2.0,6.0,4.0,6.0,1.0,3.0,3.0,3.8333333333333335,2.0,4.0,2.0,7.0,5.0,5.0,6.6,3.0,4.166666666666667,75.0,0.0,100.0,1.0,3.0,3.0,4.0,1.0,3.0,4.0,2.0,2.0,3.0,1.0,2.4545454545454546,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,6.0,7.0,4.0,7.0,6.0,3.0,5.0,5.0,3.0,5.428571428571429,1.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.125,1.0,7.0,7.0,7.0,7.0,7.0,6.0,4.0,4.0,4.0,4.0,3.0,3.8,Female,35.0,Italia,2.0,1.0,Selected
385,386.0,5.0,3.0,5.0,7.0,6.0,1.0,5.0,4.0,5.0,3.0,1.0,1.0,5.0,6.0,7.0,5.0,5.0,6.0,5.666666666666667,3.0,2.0,1.0,3.0,3.0,2.0,4.8,2.8,2.3333333333333335,73.0,18.0,82.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.090909090909091,2.0,7.0,7.0,6.0,5.0,7.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,5.555555555555555,5.0,7.0,6.0,6.0,6.0,4.0,3.0,4.0,5.0,5.571428571428571,6.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,6.0,4.0,5.125,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,1.0,1.0,1.2,Female,35.0,Italia,1.0,1.0,Selected
386,387.0,5.0,3.0,2.0,6.0,3.0,1.0,3.0,1.0,3.0,7.0,2.0,2.0,4.0,4.0,7.0,4.0,7.0,7.0,5.5,4.0,4.0,1.0,4.0,1.0,1.0,3.0,3.0,2.5,92.0,80.0,20.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,2.0,6.0,5.0,5.363636363636363,7.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,5.0,5.0,1.0,2.3333333333333335,6.0,7.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,5.428571428571429,2.0,7.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.625,3.0,3.0,3.0,2.0,4.0,2.0,2.8333333333333335,1.0,1.0,1.0,1.0,1.0,1.0,Female,24.0,Italiana,3.0,4.0,Selected
387,388.0,5.0,3.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,1.0,6.0,6.0,7.0,5.0,6.0,5.0,5.833333333333333,2.0,2.0,1.0,3.0,2.0,3.0,5.0,2.8,2.1666666666666665,70.0,48.0,52.0,3.0,4.0,5.0,4.0,3.0,4.0,6.0,4.0,4.0,4.0,2.0,3.909090909090909,4.0,4.0,4.0,4.0,4.0,7.0,7.0,2.0,4.0,4.0,6.0,4.0,4.0,4.888888888888889,5.0,5.0,2.0,4.0,2.0,5.0,4.0,3.0,4.0,3.5714285714285716,3.0,3.0,3.0,1.0,1.0,3.0,5.0,5.0,3.0,3.0,2.5,5.0,1.0,1.0,4.0,4.0,4.0,3.1666666666666665,4.0,4.0,4.0,4.0,4.0,4.0,Female,48.0,Italiana,1.0,1.0,Selected
388,389.0,5.0,3.0,5.0,7.0,7.0,5.0,7.0,7.0,7.0,3.0,3.0,1.0,4.0,5.0,7.0,2.0,1.0,1.0,3.3333333333333335,4.0,3.0,1.0,6.0,7.0,7.0,6.2,4.2,4.666666666666667,49.0,39.0,61.0,2.0,1.0,3.0,5.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,2.6363636363636362,3.0,6.0,7.0,7.0,6.0,6.0,7.0,2.0,7.0,2.0,6.0,1.0,6.0,5.777777777777778,6.0,7.0,7.0,6.0,6.0,5.0,6.0,3.0,2.0,5.285714285714286,7.0,4.0,1.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,3.625,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,Female,50.0,Italia,2.0,2.0,Selected
389,390.0,5.0,3.0,2.0,7.0,5.0,3.0,2.0,1.0,4.0,4.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,3.8,2.2,1.0,50.0,60.0,40.0,6.0,7.0,7.0,4.0,6.0,6.0,6.0,6.0,5.0,7.0,5.0,5.909090909090909,3.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,6.0,7.0,1.0,2.0,1.0,1.1111111111111112,3.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2.0,2.0,1.25,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,Female,45.0,Italiana,4.0,4.0,Selected
390,391.0,5.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,3.0,3.0,5.0,5.0,5.0,1.0,6.0,2.0,4.0,3.0,3.0,3.0,7.0,2.0,6.0,7.0,5.0,4.0,61.0,32.0,68.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.5454545454545454,3.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,3.0,7.0,7.0,5.0,6.777777777777778,7.0,7.0,7.0,7.0,7.0,2.0,3.0,6.0,5.0,6.571428571428571,4.0,4.0,5.0,4.0,1.0,2.0,4.0,2.0,4.0,6.0,3.75,5.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.6,Female,34.0,Italiana,2.0,2.0,Selected
391,392.0,7.0,3.0,7.0,7.0,7.0,6.0,7.0,5.0,6.0,5.0,5.0,4.0,5.0,7.0,5.0,5.0,5.0,5.0,5.333333333333333,3.0,1.0,3.0,3.0,3.0,3.0,6.8,5.0,2.6666666666666665,77.0,60.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,1.8181818181818181,6.0,7.0,7.0,7.0,6.0,7.0,7.0,1.0,6.0,1.0,7.0,2.0,7.0,6.333333333333333,6.0,7.0,4.0,7.0,5.0,4.0,7.0,4.0,1.0,4.857142857142857,4.0,1.0,4.0,4.0,4.0,1.0,5.0,4.0,3.0,4.0,3.125,7.0,4.0,5.0,7.0,7.0,4.0,5.666666666666667,4.0,3.0,1.0,1.0,1.0,2.0,Female,35.0,Italiana,,,Not Selected
392,393.0,5.0,3.0,1.0,7.0,7.0,4.0,2.0,6.0,2.0,6.0,1.0,1.0,7.0,6.0,5.0,5.0,7.0,7.0,6.166666666666667,1.0,2.0,3.0,3.0,1.0,1.0,4.2,3.2,1.8333333333333333,51.0,58.0,42.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.7272727272727275,7.0,2.0,3.0,2.0,1.0,1.0,1.0,6.0,1.0,7.0,2.0,7.0,1.0,2.2222222222222223,7.0,7.0,4.0,7.0,5.0,3.0,5.0,5.0,3.0,5.428571428571429,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,3.0,3.0,4.125,2.0,2.0,2.0,5.0,3.0,2.0,2.6666666666666665,2.0,2.0,2.0,2.0,1.0,1.8,Female,40.0,Italiana,1.0,3.0,Selected
393,394.0,5.0,3.0,4.0,6.0,6.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0,5.0,6.0,7.0,5.0,6.0,6.0,5.833333333333333,3.0,2.0,1.0,3.0,2.0,2.0,3.8,2.4,2.1666666666666665,70.0,50.0,50.0,4.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.090909090909091,7.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,7.0,6.0,5.0,6.0,2.0,5.0,3.0,2.0,4.0,3.0,5.0,5.0,3.0,3.4285714285714284,3.0,6.0,4.0,4.0,2.0,3.0,5.0,4.0,3.0,4.0,3.625,5.0,1.0,1.0,6.0,1.0,5.0,3.1666666666666665,3.0,1.0,1.0,1.0,1.0,1.4,Female,31.0,Italiana,1.0,4.0,Selected
394,395.0,5.0,3.0,5.0,2.0,5.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,7.0,7.0,7.0,6.0,7.0,7.0,6.833333333333333,1.0,1.0,1.0,2.0,1.0,1.0,3.6,1.4,1.1666666666666667,2.0,70.0,30.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.9090909090909092,2.0,7.0,7.0,7.0,7.0,6.0,7.0,3.0,6.0,4.0,5.0,2.0,4.0,5.777777777777778,3.0,2.0,2.0,1.0,2.0,7.0,6.0,1.0,2.0,1.8571428571428572,2.0,2.0,2.0,2.0,2.0,1.0,6.0,6.0,2.0,2.0,1.875,4.0,1.0,1.0,4.0,4.0,3.0,2.8333333333333335,1.0,3.0,2.0,1.0,1.0,1.6,Female,52.0,Italia,4.0,4.0,Selected
395,396.0,5.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,1.0,2.0,3.0,1.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,10.0,80.0,20.0,2.0,4.0,5.0,3.0,6.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,6.0,6.0,7.0,6.0,4.0,5.0,6.0,1.0,4.0,3.0,7.0,4.0,5.0,5.555555555555555,4.0,3.0,4.0,3.0,3.0,6.0,6.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,3.0,1.0,1.375,1.0,2.0,3.0,5.0,7.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,Female,38.0,Italiana,4.0,4.0,Selected
396,397.0,5.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,7.0,7.0,3.0,4.0,4.0,5.166666666666667,2.0,1.0,1.0,5.0,4.0,4.0,1.8,1.0,2.8333333333333335,48.0,60.0,40.0,5.0,6.0,5.0,7.0,5.0,7.0,5.0,5.0,3.0,7.0,5.0,5.454545454545454,4.0,4.0,1.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,3.3333333333333335,1.0,3.0,1.0,1.0,1.0,6.0,4.0,2.0,4.0,1.8571428571428572,3.0,5.0,4.0,3.0,6.0,3.0,7.0,7.0,1.0,1.0,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Female,43.0,Italiana,4.0,4.0,Selected
397,398.0,5.0,3.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,2.0,6.0,6.0,5.0,6.0,6.0,2.0,6.0,5.166666666666667,2.0,3.0,2.0,2.0,6.0,2.0,5.6,5.2,2.8333333333333335,70.0,28.0,72.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.3636363636363638,4.0,5.0,4.0,2.0,2.0,3.0,2.0,6.0,2.0,4.0,2.0,6.0,4.0,3.3333333333333335,6.0,6.0,6.0,6.0,5.0,3.0,4.0,5.0,4.0,5.428571428571429,7.0,5.0,7.0,2.0,3.0,3.0,3.0,5.0,5.0,3.0,4.375,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,Female,35.0,Italiana,2.0,2.0,Selected
398,399.0,5.0,3.0,2.0,5.0,5.0,4.0,5.0,1.0,2.0,4.0,1.0,1.0,5.0,7.0,7.0,4.0,6.0,5.0,5.666666666666667,3.0,1.0,1.0,4.0,2.0,3.0,4.2,1.8,2.3333333333333335,100.0,40.0,60.0,4.0,4.0,4.0,3.0,6.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,4.0,5.0,2.0,4.0,3.0,1.0,3.0,5.0,7.0,5.0,3.0,4.222222222222222,5.0,5.0,5.0,5.0,5.0,2.0,2.0,6.0,6.0,5.285714285714286,7.0,7.0,4.0,4.0,2.0,3.0,2.0,3.0,6.0,5.0,4.75,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,3.6,Female,21.0,Italiana,1.0,4.0,Selected
399,400.0,5.0,3.0,3.0,5.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,7.0,7.0,7.0,5.0,7.0,6.0,6.5,1.0,1.0,1.0,3.0,1.0,2.0,3.4,1.4,1.5,89.0,10.0,90.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,1.0,2.0,1.0,2.6363636363636362,6.0,7.0,7.0,7.0,7.0,6.0,7.0,1.0,1.0,3.0,7.0,7.0,5.0,6.666666666666667,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,5.0,7.0,2.0,1.0,1.0,6.0,6.0,7.0,2.0,1.0,3.125,1.0,1.0,1.0,6.0,5.0,6.0,3.3333333333333335,6.0,6.0,6.0,6.0,7.0,6.2,Female,43.0,Italia,4.0,4.0,Selected
400,401.0,5.0,3.0,5.0,6.0,6.0,5.0,4.0,1.0,4.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.333333333333333,2.0,1.0,2.0,2.0,2.0,1.0,5.2,4.6,1.6666666666666667,100.0,100.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.909090909090909,1.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,7.0,1.0,7.0,1.0,2.0,6.0,2.0,1.0,2.0,5.0,6.0,6.0,2.0,2.0,2.857142857142857,2.0,1.0,1.0,3.0,4.0,2.0,6.0,6.0,2.0,2.0,2.125,7.0,7.0,7.0,6.0,7.0,7.0,6.833333333333333,1.0,1.0,1.0,1.0,1.0,1.0,Female,48.0,Italiano,2.0,3.0,Selected
401,402.0,5.0,3.0,2.0,5.0,6.0,4.0,2.0,6.0,2.0,5.0,4.0,4.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,3.0,3.0,2.0,4.0,3.0,3.0,3.8,4.2,3.0,50.0,50.0,50.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.545454545454546,5.0,4.0,6.0,3.0,5.0,3.0,6.0,4.0,4.0,5.0,4.0,4.0,3.0,4.222222222222222,6.0,6.0,6.0,6.0,6.0,4.0,6.0,4.0,2.0,5.142857142857143,5.0,3.0,3.0,5.0,5.0,5.0,6.0,6.0,2.0,2.0,3.75,4.0,4.0,4.0,4.0,4.0,5.0,4.166666666666667,3.0,2.0,3.0,3.0,3.0,2.8,Female,45.0,Italiana,3.0,3.0,Selected
402,403.0,5.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,7.0,6.0,2.0,5.0,5.0,5.0,3.0,1.0,2.0,6.0,3.0,3.0,2.2,2.4,3.0,44.0,52.0,48.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.3636363636363638,5.0,4.0,2.0,5.0,4.0,5.0,6.0,2.0,4.0,5.0,6.0,4.0,3.0,4.333333333333333,3.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.25,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.2,Female,40.0,Italiana,4.0,4.0,Selected
403,404.0,5.0,1.0,5.0,7.0,5.0,4.0,1.0,1.0,4.0,1.0,1.0,6.0,6.0,6.0,4.0,3.0,5.0,6.0,5.0,2.0,2.0,4.0,5.0,3.0,2.0,4.4,2.6,3.0,3.0,69.0,31.0,5.0,5.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,5.0,1.0,2.727272727272727,6.0,7.0,5.0,7.0,5.0,6.0,6.0,7.0,5.0,5.0,1.0,3.0,3.0,4.777777777777778,1.0,5.0,1.0,1.0,1.0,6.0,6.0,2.0,2.0,1.8571428571428572,3.0,6.0,1.0,3.0,1.0,1.0,7.0,6.0,1.0,2.0,2.25,1.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Female,33.0,Italiana,,,Not Selected
404,405.0,5.0,3.0,1.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,5.0,7.0,4.0,7.0,7.0,6.166666666666667,1.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,1.8333333333333333,2.0,25.0,75.0,1.0,4.0,1.0,1.0,7.0,4.0,1.0,1.0,1.0,4.0,1.0,2.3636363636363638,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,4.0,7.0,7.0,4.0,6.666666666666667,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.857142857142857,5.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,4.0,2.125,4.0,4.0,1.0,4.0,4.0,4.0,3.5,4.0,1.0,1.0,1.0,1.0,1.6,Female,50.0,Italiana,4.0,4.0,Selected
405,406.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,7.0,7.0,7.0,5.0,5.666666666666667,1.0,7.0,1.0,1.0,1.0,3.0,1.4,1.8,2.3333333333333335,100.0,40.0,60.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.4545454545454546,7.0,5.0,5.0,3.0,4.0,4.0,5.0,2.0,5.0,4.0,6.0,3.0,4.0,4.333333333333333,4.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,4.571428571428571,4.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,5.0,4.5,1.0,2.0,1.0,7.0,3.0,2.0,2.6666666666666665,7.0,7.0,7.0,7.0,7.0,7.0,Female,44.0,Italiana,4.0,4.0,Selected
406,407.0,5.0,3.0,6.0,5.0,3.0,5.0,5.0,2.0,6.0,3.0,2.0,3.0,5.0,4.0,6.0,4.0,5.0,3.0,4.5,3.0,4.0,2.0,4.0,3.0,5.0,4.8,3.2,3.5,75.0,10.0,90.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,6.0,6.0,6.0,5.0,6.0,6.0,2.0,2.0,3.0,6.0,6.0,5.0,5.777777777777778,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,3.7142857142857144,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,6.0,2.5,6.0,6.0,5.0,7.0,6.0,5.0,5.833333333333333,1.0,1.0,1.0,1.0,1.0,1.0,Female,40.0,Italiana,3.0,3.0,Selected
